MEMBER_NO,FFP_DATE,FIRST_FLIGHT_DATE,GENDER,FFP_TIER,WORK_CITY,WORK_PROVINCE,WORK_COUNTRY,AGE,LOAD_TIME,FLIGHT_COUNT,BP_SUM,SUM_YR_1,SUM_YR_2,SEG_KM_SUM,LAST_FLIGHT_DATE,LAST_TO_END,AVG_INTERVAL,MAX_INTERVAL,EXCHANGE_COUNT,avg_discount,Points_Sum,Point_NotFlight
2592,7/15/2007,10/18/2007,Male,4,guangzhou,guangdong,CN,47.0,3/31/2014,2,658,558.0,539.0,1746,11/1/2013,152,494.0,494,0,0.59,11166,29
3318,7/21/2008,9/15/2008,Male,4,zhongqing,zhongqing,CN,56.0,3/31/2014,6,4032,2734.0,635.0,4001,10/23/2013,161,89.8,292,0,1.033366658,4032,0
23427,2/21/2012,2/21/2012,Male,4,guangzhou,guangdong,CN,34.0,3/31/2014,29,28126,27167.0,1690.0,33843,7/19/2013,257,16.5,223,0,0.8670555209999999,28557,2
42434,4/13/2012,4/13/2012,Male,4,zhengzhou,henan,CN,38.0,3/31/2014,5,2963,1738.0,853.0,8086,12/2/2013,121,149.5,445,0,0.536344299,2963,0
24753,6/12/2012,6/12/2012,Male,4,beijing,beijing,CN,35.0,3/31/2014,9,5959,2315.0,4261.0,8413,8/31/2013,214,55.625,232,0,0.83782004,5959,0
39949,1/25/2009,4/26/2012,Male,4,shanghai,shanghai,CN,73.0,3/31/2014,4,1620,1864.0,0.0,6269,11/19/2012,499,69.0,147,0,0.404259052,1620,0
29004,3/11/2013,9/22/2013,Female,4,shenzhen,guangdong,CN,27.0,3/31/2014,3,500,0.0,986.0,1809,2/10/2014,51,70.5,137,0,0.476666667,500,0
49138,3/20/2009,6/25/2011,Male,4,shenzhen,guangdong,CN,35.0,3/31/2014,6,4790,3164.0,0.0,7762,2/22/2013,404,40.6,76,0,0.7136755990000001,4790,0
6185,11/10/2011,11/10/2011,Female,4,beijingshi,beijingshi,CN,42.0,3/31/2014,6,8798,7410.0,0.0,9555,10/14/2012,535,35.6,113,0,1.0,8798,0
30604,12/13/2008,12/28/2008,Female,4,guangzhou,guangdong,CN,30.0,3/31/2014,2,3762,0.0,3610.0,9551,10/16/2013,168,12.0,12,0,0.65732384,3762,0
2725,9/13/2007,9/15/2007,Female,4,guangzhou,guangdong,CN,36.0,3/31/2014,9,9778,6842.0,4420.0,21149,11/20/2013,133,67.0,286,0,0.606388009,9878,1
41140,2/25/2011,2/25/2011,Male,6,dongguan,guangdong,CN,56.0,3/31/2014,65,85121,24631.0,38365.0,74458,3/7/2014,25,11.03125,53,3,1.246913025,95706,10
33826,8/20/2012,8/20/2012,Male,4,beijing,beijing,CN,45.0,3/31/2014,5,4791,4161.0,0.0,5786,12/24/2012,464,31.5,70,0,0.815909091,4791,0
5829,8/20/2011,8/22/2011,Male,4,xianning,hubei,CN,36.0,3/31/2014,6,4635,552.0,0.0,5471,8/9/2012,601,17.6,37,0,0.887881557,4635,0
42368,9/27/2011,9/27/2011,Male,4,duyun,guizhou,CN,37.0,3/31/2014,11,4751,3042.0,4132.0,16820,9/27/2013,187,54.1,159,0,0.49703805,4751,0
38062,2/12/2005,5/10/2005,Male,4,guangzhou,guangdong,CN,47.0,3/31/2014,2,1185,1715.0,0.0,3122,7/14/2012,627,16.0,16,0,0.626008969,1185,0
48610,11/6/2008,11/6/2008,Male,4,shanghai,shanghai,CN,44.0,3/31/2014,6,3976,1678.0,2368.0,7408,3/12/2014,20,111.4,228,1,0.6711771059999999,4576,2
53641,7/25/2006,7/25/2006,Female,4,changchun,jilin,CN,47.0,3/31/2014,12,10830,4529.0,3215.0,20960,10/8/2013,176,48.36363636,205,3,0.667497137,10830,3
4251,12/8/2009,12/12/2009,Male,4,,,CN,52.0,3/31/2014,10,12570,4940.0,5755.0,14783,3/5/2014,27,71.77777778,258,0,0.831061354,12570,0
24398,5/25/2012,7/10/2012,Female,4,changchunshi,jilinsheng,CN,26.0,3/31/2014,7,5379,2100.0,665.0,13112,7/12/2013,264,61.16666667,126,0,0.513064369,5379,0
3410,6/20/2008,2/15/2009,Male,4,beijing,beijing,CN,40.0,3/31/2014,12,14188,7443.0,6279.0,20514,2/3/2014,58,58.81818182,140,1,0.75622258,14188,1
43042,10/10/2012,4/30/2013,Male,4,guangzhou,guangdong,CN,29.0,3/31/2014,3,1223,0.0,1630.0,1633,1/4/2014,88,124.5,245,0,0.781261482,1223,0
12336,8/30/2008,9/22/2008,Male,4,guangzhou,guangdong,CN,35.0,3/31/2014,7,4247,1275.0,4289.0,9505,9/20/2013,194,78.33333333,425,2,0.589442399,4747,5
6839,1/5/2013,1/5/2013,Female,4,Yeongdeungpo-gu,Seoul,KR,45.0,3/31/2014,4,3296,3120.0,3100.0,9288,7/30/2013,246,68.66666667,198,0,0.75,3296,0
16075,11/16/2012,11/17/2012,Male,4,zhenjiang,jiangsu,CN,38.0,3/31/2014,8,6409,2852.0,3228.0,13899,3/30/2014,2,71.28571429,235,0,0.608156702,6409,0
7371,2/21/2013,4/23/2013,Male,4,shanghai,shanghai,CN,35.0,3/31/2014,6,5327,0.0,3509.0,7779,3/27/2014,5,67.8,161,0,0.775627973,5327,0
41149,3/19/2011,3/19/2011,Male,4,guangzhoushi,guangdong,CN,31.0,3/31/2014,46,56114,31355.0,22110.0,85335,3/24/2014,8,15.75555556,93,0,0.717079276,61059,5
20338,7/7/2005,2/2/2006,Female,6,shenzhen,guangdong,CN,37.0,3/31/2014,39,45054,14993.0,27083.0,60723,3/27/2014,5,18.76315789,117,0,0.8075612209999999,46824,0
45696,4/13/2006,5/17/2006,Female,4,,,HK,40.0,3/31/2014,13,9788,8677.0,5296.0,8521,11/9/2013,144,44.25,180,0,1.133666236,9788,0
37417,3/30/2010,7/2/2010,Female,4,shenzhen,guangdong,CN,34.0,3/31/2014,7,4888,2726.0,2693.0,9666,12/6/2013,117,94.33333333,183,0,0.6879257190000001,4888,0
12957,1/22/2008,3/3/2012,Female,4,Sydney,NSW,AU,27.0,3/31/2014,3,13497,6500.0,3300.0,22783,2/15/2014,46,224.5,429,0,0.7567256290000001,13497,0
51833,9/14/2012,9/14/2012,Male,4,beijingshi,beijingshi,CN,53.0,3/31/2014,7,5568,3884.0,3135.0,10356,12/6/2013,117,74.66666667,146,0,0.711451333,5568,0
34482,3/10/2013,3/20/2013,Male,4,shenyangshi,liaoningsheng,CN,43.0,3/31/2014,2,1256,630.0,635.0,1339,9/6/2013,208,170.0,170,0,0.910306199,1256,0
43882,10/21/2010,5/24/2011,Male,4,shenyang,liaoningsheng,CN,54.0,3/31/2014,17,16148,6988.0,10404.0,29173,3/21/2014,11,41.875,102,0,0.6770363009999999,18612,1
24576,7/7/2012,7/8/2012,Male,4,tiantai,zhejiang,CN,35.0,3/31/2014,7,6100,1200.0,0.0,8299,6/19/2013,287,57.66666667,307,0,0.859292686,6100,0
22584,7/21/2010,12/26/2010,Male,4,nanjing,jiangsu,CN,33.0,3/31/2014,9,7730,6592.0,2895.0,11798,1/30/2014,62,81.0,255,0,0.773884557,7730,0
32654,3/7/2012,3/9/2012,Male,4,daqing,heilongjiang,CN,42.0,3/31/2014,2,2068,0.0,1737.0,2020,1/23/2014,69,188.0,188,0,0.905,2068,0
43208,12/1/2012,12/29/2012,Male,4,shanghai,shanghai,CN,28.0,3/31/2014,10,6885,1337.0,6947.0,12724,3/21/2014,11,49.77777778,173,0,0.6486049979999999,6885,0
36461,4/9/2012,4/9/2012,Male,5,dalian,liaoning,CN,35.0,3/31/2014,38,17414,14736.0,7735.0,35785,2/27/2014,34,18.62162162,92,0,0.6587846860000001,26702,20
46742,3/12/2012,4/27/2012,Male,4,shanghai,shanghai,CN,36.0,3/31/2014,28,23246,2740.0,8915.0,39145,3/12/2014,20,25.37037037,78,0,0.732290459,35446,13
41604,3/5/2012,3/15/2012,Male,4,guangzhou,guangdong,CN,47.0,3/31/2014,3,13956,6000.0,1400.0,36696,4/7/2013,360,181.5,312,0,0.6333333329999999,13956,0
51342,6/1/2012,6/17/2012,Male,4,zhongshan,guangdong,CN,38.0,3/31/2014,22,8487,6315.0,6281.0,19556,2/20/2014,41,29.19047619,85,0,0.622626815,8487,0
8696,4/10/2008,9/7/2008,Male,5,shenyangshi,liaoning,CN,40.0,3/31/2014,54,35567,17697.0,16257.0,51806,3/28/2014,4,13.60377358,75,4,0.7242971859999999,39422,8
50011,1/5/2011,1/5/2011,Male,4,shenzhen,guangdong,CN,46.0,3/31/2014,2,1695,,0.0,2748,7/21/2012,620,2.0,2,0,0.75,1695,0
62211,11/7/2009,4/30/2010,Male,4,beijing,beijing,CN,41.0,3/31/2014,36,30613,13069.0,15394.0,42049,3/9/2014,23,19.51428571,56,0,0.7409743390000001,30613,0
7149,11/12/2012,1/16/2013,Male,4,MANILA,,PH,48.0,3/31/2014,9,5490,2310.0,4200.0,12132,9/8/2013,206,29.375,80,0,0.662222222,5490,0
26559,6/1/2007,6/1/2007,Male,4,wangqing,jilin,CN,54.0,3/31/2014,7,6818,1151.0,4795.0,10736,9/18/2013,196,89.0,238,0,0.651596498,8318,1
60339,5/12/2012,5/12/2012,Male,4,dongguanshi,guangdongsheng,CN,33.0,3/31/2014,6,4291,3294.0,1796.0,8838,1/6/2014,86,120.8,266,0,0.622566191,4433,2
26210,2/1/2013,2/1/2013,Female,4,beijing,.,CN,37.0,3/31/2014,2,3657,2310.0,1130.0,3906,5/6/2013,331,94.0,94,0,1.0,3657,0
270,7/12/2011,3/26/2012,Male,4,beijing,beijing,CN,45.0,3/31/2014,3,1135,738.0,0.0,2433,9/16/2012,563,9.0,10,0,0.652856556,2127,12
62880,5/8/2006,1/16/2009,Male,6,fuzhou,fujian,CN,55.0,3/31/2014,64,144803,33780.0,66940.0,115300,3/25/2014,7,11.33333333,54,0,1.3912993059999998,177907,9
42230,2/13/2012,3/15/2012,Female,4,guangzhou,guangzhou,CN,36.0,3/31/2014,18,16313,13696.0,4264.0,22339,2/8/2014,53,39.11764706,210,0,0.829391647,16313,0
1713,6/10/2012,7/7/2012,Male,4,shanghai,shanghai,CN,33.0,3/31/2014,6,5256,0.0,2071.0,8844,3/2/2014,30,120.8,355,0,0.668119629,5356,1
5761,9/17/2011,9/29/2011,Male,4,shanghai,shanghai,CN,28.0,3/31/2014,5,5941,0.0,2376.0,6807,12/11/2013,112,142.0,262,0,0.905115322,14866,1
51372,4/15/2012,4/15/2012,Male,4,jining,shandong,CN,47.0,3/31/2014,5,3708,714.0,509.0,8113,11/20/2013,133,146.0,230,0,0.551417478,3708,0
16464,9/14/2012,11/19/2012,Male,4,SAPPORO,HAKKAIDO,JP,39.0,3/31/2014,23,18098,7207.0,17550.0,38211,11/7/2013,146,16.04545455,116,0,0.669576823,18374,0
37516,10/24/2010,2/24/2012,Male,4,zhaoqing,guangdong,CN,27.0,3/31/2014,2,10498,3100.0,3500.0,15168,10/16/2013,168,214.0,214,0,0.76,10498,0
46218,4/6/2007,8/8/2007,Male,4,beijing,beijing,CN,51.0,3/31/2014,34,20341,12765.0,9770.0,26424,1/28/2014,64,19.81818182,56,0,0.8640459429999999,20841,1
31339,9/16/2010,9/30/2010,Male,4,shenyang,liaoning,CN,35.0,3/31/2014,4,2695,692.0,0.0,5233,7/26/2012,615,14.33333333,26,0,0.594267151,3478,14
2246,7/11/2005,11/11/2007,Male,4,penglai,shandong,CN,58.0,3/31/2014,3,546,560.0,1134.0,3387,1/16/2014,76,305.0,547,0,0.494065545,546,0
48636,10/19/2008,9/26/2011,Male,4,lanzhou,gansu,CN,53.0,3/31/2014,5,4013,2999.0,1266.0,7687,7/18/2013,258,99.5,220,0,0.689938858,4013,0
19440,4/1/2008,11/6/2008,Male,4,beijing,beijing,CN,41.0,3/31/2014,8,10446,2213.0,8528.0,17244,3/5/2014,27,68.28571429,143,1,0.701565762,11046,3
1457,11/29/2010,7/14/2011,Male,4,shanghai,shanghai,CN,35.0,3/31/2014,19,10689,3160.0,8046.0,16319,3/11/2014,21,29.5,70,0,0.687680005,10689,0
55713,12/12/2011,8/27/2012,Male,4,nantong,jiangsu,CN,29.0,3/31/2014,8,6475,6730.0,1110.0,11235,9/17/2013,197,55.14285714,195,0,0.722407655,7975,1
38447,5/23/2007,1/9/2008,Male,4,guangzhou,guangdong,CN,36.0,3/31/2014,7,2802,320.0,4192.0,9978,3/9/2014,23,61.16666667,101,0,0.48170475,3110,1
34975,12/31/2011,4/4/2012,Female,4,guangzhou,guangdong,CN,34.0,3/31/2014,5,3459,2229.0,0.0,5179,10/17/2012,532,49.0,160,0,0.848069125,3459,0
57588,9/6/2008,10/25/2008,Male,4,shanghaishi,shanghai,CN,38.0,3/31/2014,15,16916,1790.0,9064.0,18078,3/19/2014,13,47.78571429,184,0,0.969165837,21492,5
34550,4/4/2009,12/3/2012,Male,4,beijing,beijing,CN,33.0,3/31/2014,8,6606,756.0,5879.0,8680,3/18/2014,14,67.28571429,331,0,0.79540553,6606,0
28729,4/25/2012,5/5/2012,Male,4,enshi,hubei,CN,48.0,3/31/2014,25,10112,1440.0,8554.0,13491,2/25/2014,36,27.54166667,117,0,0.750291305,10112,0
1565,9/13/2011,9/30/2011,Male,4,shanghai,shanghai,CN,31.0,3/31/2014,8,6270,2670.0,3306.0,8416,3/22/2014,10,98.14285714,305,0,0.7981345059999999,6270,0
61595,12/29/2012,1/9/2013,Male,4,yanjishi,jilinsheng,CN,51.0,3/31/2014,8,10284,5085.0,5234.0,9353,9/20/2013,194,36.28571429,149,1,1.163533626,10284,1
13288,9/30/2009,9/30/2009,Male,4,beijingshi,,CN,45.0,3/31/2014,6,5339,2615.0,3610.0,10928,1/11/2014,81,107.8,532,0,0.643825037,5339,0
53976,5/25/2006,8/27/2006,Male,4,wulumuqishi,xinjiang,CN,51.0,3/31/2014,21,7249,862.0,1784.0,16909,12/2/2013,121,30.35,172,0,0.563359749,8749,2
20062,2/25/2013,9/21/2013,Male,4,wuhan,hubei,CN,36.0,3/31/2014,2,0,0.0,818.0,3718,9/25/2013,189,4.0,4,0,0.28,0,0
18705,1/25/2006,3/29/2006,Male,4,MAKATI,,PH,70.0,3/31/2014,2,1300,0.0,1780.0,368,1/25/2014,67,5.0,5,0,1.05,1300,0
57639,11/15/2008,9/29/2012,Male,4,guangzhoushi,guangdong,CN,33.0,3/31/2014,2,2216,344.0,1309.0,2839,3/8/2014,24,526.0,526,0,0.65635435,2216,0
18612,1/15/2013,3/23/2013,Female,4,dongguan,guangdong,CN,40.0,3/31/2014,2,958,704.0,0.0,2627,3/25/2013,373,2.0,2,0,0.6253140460000001,1522,4
53280,10/3/2009,10/18/2009,Male,4,hashi,heilongjiang,CN,54.0,3/31/2014,12,6189,3874.0,4665.0,17329,12/28/2013,95,56.54545455,287,0,0.550075596,6189,0
48615,11/18/2008,11/24/2008,Female,4,haikou,hainan,CN,40.0,3/31/2014,3,777,1543.0,0.0,2251,3/28/2013,370,94.0,164,0,0.6145268770000001,777,0
61777,8/3/2012,8/3/2012,Male,4,Geumjeong-gu,Busan,KR,42.0,3/31/2014,2,1000,3240.0,0.0,1160,8/6/2012,604,3.0,3,0,0.9,1000,0
15706,8/5/2012,8/24/2012,Male,5,dalian,liaoning,CN,44.0,3/31/2014,41,22687,11400.0,15830.0,33752,3/20/2014,12,14.35,56,0,0.782214684,48022,22
25862,3/12/2010,4/15/2010,Male,4,qionghai,hainan,CN,45.0,3/31/2014,10,9175,2825.0,2727.0,19934,3/9/2014,23,74.44444444,161,0,0.621283235,9175,0
17001,6/3/2011,9/21/2011,Male,4,shanghai,shanghai,CN,35.0,3/31/2014,6,4378,1600.0,0.0,6140,9/22/2013,192,85.8,179,0,0.8904071659999999,4378,0
53885,11/3/2008,11/3/2008,Male,4,haerbin,heilongjiang,CN,45.0,3/31/2014,11,7077,2529.0,4467.0,14717,9/19/2013,195,53.2,184,0,0.556841748,7077,0
26807,2/7/2008,2/7/2008,Male,4,shanghaishi,shanghai,CN,47.0,3/31/2014,5,6446,0.0,2896.0,8323,3/9/2014,23,142.5,230,0,0.848840562,6446,0
27610,12/15/2011,12/15/2011,Female,4,qingdao,shandong,CN,30.0,3/31/2014,19,13687,7642.0,9035.0,22649,3/21/2014,11,37.88888889,258,0,0.747178242,13687,0
47800,11/1/2007,11/1/2007,Male,4,SAITAMA,SAITAMA,JP,60.0,3/31/2014,13,12454,4560.0,5928.0,20947,10/7/2013,177,43.58333333,315,0,0.7531183459999999,12454,0
44923,3/28/2006,10/23/2007,Male,4,wulumuqishi,xinjiang,CN,41.0,3/31/2014,58,82745,35194.0,38096.0,122349,3/31/2014,1,12.61403509,89,2,0.7904340040000001,95493,6
42433,3/15/2012,3/16/2012,Female,4,wulumuqi,xinjiang,CN,46.0,3/31/2014,3,3748,3706.0,0.0,6351,12/1/2013,122,303.5,606,0,0.794674854,3748,0
52476,3/11/2013,3/11/2013,Male,4,TOKYO,.,CN,48.0,3/31/2014,2,1299,1380.0,0.0,1370,3/13/2013,385,2.0,2,0,1.0,1299,0
10137,5/3/2007,6/21/2007,Female,4,HONG KONG,HONG KONG,HK,63.0,3/31/2014,4,4569,9155.0,0.0,4367,3/17/2013,381,13.0,36,0,1.334852301,4569,0
27094,11/3/2011,12/15/2011,Male,4,zhuhai,guangdong,CN,51.0,3/31/2014,9,3809,4458.0,670.0,10481,7/7/2013,269,46.5,118,0,0.599301593,3809,0
45217,1/13/2011,3/6/2014,Female,4,zhengzhou,henan,CN,36.0,3/31/2014,2,3515,0.0,3562.0,8959,3/6/2014,26,0.0,0,0,0.650839379,3822,4
13094,5/19/2010,5/19/2010,Male,4,GYEONGGI-DO,,KR,38.0,3/31/2014,3,2480,5207.0,1460.0,3906,2/4/2014,57,275.5,539,0,0.94,2480,0
8290,10/12/2010,11/13/2010,Male,4,beijing,beijing,CN,47.0,3/31/2014,23,18810,9674.0,10590.0,32006,2/4/2014,57,29.18181818,163,2,0.699057052,18810,3
38815,11/13/2007,2/20/2012,Male,4,yongchuan,zhongqing,CN,65.0,3/31/2014,2,1141,1696.0,0.0,3087,6/26/2012,645,6.0,6,0,0.630093942,1141,0
61605,5/30/2010,6/1/2010,Male,4,FAIFAX,VA,US,42.0,3/31/2014,7,9373,4409.0,0.0,11980,7/10/2013,266,68.33333333,171,0,0.851142738,9373,0
39112,4/6/2008,2/5/2011,Male,4,suzhou,jiangsu,CN,43.0,3/31/2014,2,2648,0.0,1392.0,3042,2/10/2014,51,418.0,418,0,0.838819855,2648,0
32240,4/24/2011,4/24/2011,Male,4,beijing,beijing,CN,56.0,3/31/2014,2,2386,0.0,,2710,6/30/2013,276,4.0,4,0,0.77,2386,0
46466,4/16/2010,4/16/2010,Male,4,zhaoyang,beijing,CN,32.0,3/31/2014,9,9117,0.0,8736.0,9485,11/29/2013,124,23.375,112,0,0.928828677,14007,4
25336,12/13/2012,12/31/2012,Male,4,shanghai,shanghai,CN,43.0,3/31/2014,4,2663,,0.0,5496,2/7/2013,419,12.66666667,26,0,0.55,2663,0
57721,4/13/2009,6/24/2009,Male,4,fanyu,guangdong,CN,36.0,3/31/2014,23,11290,6923.0,7610.0,20120,3/26/2014,6,31.27272727,104,0,0.735626243,11290,0
39787,7/31/2010,8/1/2010,Male,4,shanghai,shanghai,CN,38.0,3/31/2014,2,1975,1680.0,585.0,5038,6/28/2013,278,430.0,430,0,0.558644303,6039,17
48133,6/1/2008,11/6/2008,Female,4,guangzhou,guangdong,CN,54.0,3/31/2014,4,1916,2048.0,0.0,5232,3/7/2013,391,83.0,244,0,0.4,1916,0
49529,3/31/2011,10/19/2013,Male,4,shenzhen,guangdong,CN,45.0,3/31/2014,2,2574,0.0,2397.0,2822,11/2/2013,151,14.0,14,0,0.920496102,2574,0
26204,6/1/2012,2/5/2013,Male,4,shenzhen,guangdong,CN,36.0,3/31/2014,2,696,930.0,629.0,3763,11/5/2013,148,273.0,273,0,0.4603614139999999,696,0
38437,5/26/2007,10/28/2007,Male,4,\,shanghai,CN,35.0,3/31/2014,3,2711,0.0,1890.0,5455,5/15/2013,322,146.0,288,0,0.57451879,2711,1
56864,1/20/2008,6/28/2008,Female,4,shenzhenshi,guangdong,CN,41.0,3/31/2014,23,17508,7148.0,7528.0,32813,3/21/2014,11,32.59090909,182,0,0.64234145,18008,1
12461,10/8/2009,10/8/2009,Male,5,nanchang,jiangxi,CN,36.0,3/31/2014,28,28022,3552.0,17253.0,33736,3/7/2014,25,22.88888889,152,0,0.84730051,28022,0
58071,1/16/2009,2/8/2009,Female,4,shantou,guangdong,CN,31.0,3/31/2014,11,15493,8278.0,6478.0,17285,2/12/2014,49,67.9,211,0,0.907598496,17277,1
